,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Employed,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTrans,WorkatHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Poverty,ChildPoverty,Unemployment
980,Kansas,Stafford County,4251,2142,2109,565.383,3558.087,29.756999999999998,4.251,8.502,0.0,3067,47121,4647,25941,1904,2032,715.2640000000001,373.888,465.328,314.96,164.592,1554.48,243.84,2.032,79.248,48.768,105.664,19.3,1300.48,487.68,229.616,14.223999999999998,616.395,837.447,157.287
981,Kansas,Stanton County,2107,996,1111,788.018,1247.344,8.428,6.321000000000001,0.0,0.0,1284,42222,3345,21062,2617,999,400.599,124.875,176.82299999999998,232.767,62.937,763.2360000000001,111.88799999999999,9.99,31.968000000000004,22.976999999999997,57.942,11.1,581.418,202.797,214.785,0.0,227.556,225.44899999999998,44.247
982,Kansas,Stevens County,5741,2942,2799,2020.832,3559.42,5.7410000000000005,17.223,17.223,11.482000000000001,3335,57500,7344,24691,2238,2569,847.77,287.728,423.885,531.7829999999999,480.40299999999996,2062.9069999999997,315.987,0.0,79.63900000000001,10.276000000000002,100.191,15.7,1841.9730000000002,380.21200000000005,346.815,0.0,964.488,1418.0269999999998,258.345
983,Kansas,Sumner County,23336,11658,11678,1236.808,21002.4,210.024,233.36,93.344,0.0,17383,52695,2960,25393,881,10759,3367.567,1764.4759999999997,2216.3540000000003,1409.4289999999999,2001.1740000000002,8800.862,1011.346,21.518,290.49300000000005,75.31299999999999,559.4680000000001,23.5,8112.286000000001,1861.307,753.13,21.518,2753.6479999999997,3267.04,1190.136
984,Kansas,Thomas County,7847,3856,3991,431.585,7156.464,109.85799999999999,62.776,39.235,0.0,5904,52465,7317,26718,2259,4393,1427.725,1014.783,1067.499,408.54900000000004,474.444,3479.2560000000003,333.86799999999994,0.0,175.72,114.21800000000002,289.938,11.1,3017.9910000000004,839.063,527.16,8.786,871.0169999999999,510.055,149.093
985,Kansas,Trego County,2899,1465,1434,34.788,2739.555,2.8990000000000005,37.687000000000005,46.38400000000001,0.0,2317,55197,7814,33233,3397,1747,508.37700000000007,230.60399999999998,457.714,277.77299999999997,272.532,1315.491,206.14600000000002,0.0,115.30199999999999,22.711,89.097,20.0,1112.8390000000002,443.73799999999994,188.67600000000002,3.494,139.152,78.273,23.192000000000004
986,Kansas,Wabaunsee County,6918,3492,3426,235.21200000000002,6433.74,20.754,27.672000000000004,34.59,0.0,5188,58947,3439,25790,1031,3376,1198.48,506.4,827.12,462.51199999999994,381.48800000000006,2619.776,361.23199999999997,13.504000000000001,104.656,50.64,226.192,27.0,2471.232,668.448,226.192,13.504000000000001,421.99799999999993,463.506,297.474
987,Kansas,Wallace County,1591,802,789,81.14099999999999,1490.767,0.0,0.0,0.0,0.0,1137,60000,12814,29931,4672,776,356.96,128.816,138.12800000000001,72.944,79.152,587.432,54.32,0.0,48.111999999999995,2.328,84.584,13.9,498.19200000000006,148.216,120.28,10.088000000000001,168.646,264.106,85.91400000000002
988,Kansas,Washington County,5572,2846,2726,183.87599999999998,5254.396,16.715999999999998,5.572,5.572,0.0,4194,47992,2186,26927,1707,2787,852.822,409.689,521.169,532.317,471.00299999999993,2165.499,323.29200000000003,2.787,111.48,44.592,136.56300000000002,19.2,2012.214,479.36400000000003,287.06100000000004,11.148,540.4839999999999,757.7919999999999,122.58400000000002
989,Kansas,Wichita County,2157,1019,1138,597.489,1501.272,15.098999999999998,0.0,10.785,0.0,1364,55109,14474,27111,3208,1095,382.155,178.485,132.495,215.715,186.15,715.035,147.825,0.0,125.925,0.0,106.215,11.8,740.22,185.055,164.25,5.475,94.90800000000002,47.45400000000001,49.611
990,Kansas,Wilson County,8858,4362,4496,256.882,8184.792,44.29,35.432,62.00599999999999,0.0,6694,44468,4477,25107,1707,4223,1254.231,810.8159999999999,831.9309999999999,540.544,789.7009999999999,3310.8320000000003,384.29299999999995,8.446,291.387,59.122,164.697,17.1,3103.905,603.889,510.98299999999995,4.223,1488.144,2258.79,451.758
991,Kansas,Woodson County,3178,1574,1604,25.424,2958.718,34.958,19.067999999999998,22.246,0.0,2481,36493,4637,21419,1299,1500,501.0,240.0,226.5,196.5,337.5,1140.0,160.49999999999997,1.5,97.5,37.5,61.49999999999999,23.0,973.5000000000001,298.49999999999994,208.5,19.5,654.668,921.62,174.79
992,Kansas,Wyandotte County,163227,80545,82682,45866.787000000004,67902.432,37052.529,489.681,6365.852999999999,163.227,98805,42783,1077,20192,382,73215,17205.525,15594.795,17059.095,9078.66,14276.925,59304.15,9591.165,732.15,1025.01,512.505,1903.59,21.5,61500.6,8492.94,3148.245,73.215,34930.578,50600.37,13547.841
993,Kentucky,Adair County,19304,9632,9672,347.47200000000004,18029.936,694.9440000000001,19.304000000000002,19.304000000000002,0.0,15280,36575,3426,18408,1010,7988,2276.58,1270.0919999999999,1573.636,974.536,1901.144,6749.86,718.92,0.0,207.688,39.94,271.592,22.2,5919.107999999999,1262.104,790.812,7.988,4150.36,5231.384,1196.848
994,Kentucky,Allen County,20628,10227,10401,391.93199999999996,19679.112,391.93199999999996,0.0,41.256,0.0,15597,40598,2927,21652,1505,8443,2068.535,1401.5380000000002,1840.5739999999998,1139.805,2000.991,6577.097000000001,928.73,16.886000000000003,211.075,135.08800000000002,582.567,24.1,6315.3640000000005,1173.577,954.0590000000001,8.443000000000001,4125.6,5755.2119999999995,1547.1
995,Kentucky,Anderson County,22017,10639,11378,374.289,20740.014000000003,528.4079999999999,0.0,154.119,0.0,16456,51681,3353,24991,1272,10357,3293.5260000000003,1522.479,2858.532,973.558,1719.2620000000002,8948.448,1108.1989999999998,0.0,51.785,20.714000000000002,217.497,26.6,7177.401,2496.0370000000003,673.205,10.357000000000001,2642.04,3346.584,1387.0710000000001
996,Kentucky,Ballard County,8152,4077,4075,97.824,7581.36,317.928,16.304000000000002,32.608000000000004,0.0,6321,42988,2753,25063,2287,3394,940.138,587.162,807.7719999999999,336.006,722.922,3030.842,128.97199999999998,74.668,13.576,27.152,122.184,23.6,2762.7160000000003,403.88599999999997,227.398,0.0,1483.664,2372.232,383.144
997,Kentucky,Barren County,43418,21123,22295,1302.54,39380.126000000004,1693.302,86.836,217.09,0.0,32469,39658,1505,20493,736,18377,5219.068,2701.419,3951.055,1800.9460000000001,4704.512,14756.730999999998,2150.109,36.754,312.409,183.77,937.227,20.7,14517.83,2499.272,1286.39,73.508,9942.722,14631.866000000002,3299.768
998,Kentucky,Bath County,12189,6012,6177,182.835,11628.306,121.89,12.189,36.567,0.0,8988,38763,3975,20059,2250,4462,1173.506,798.6979999999999,780.85,410.50399999999996,1302.904,3672.2259999999997,553.288,8.924000000000001,58.006,17.848000000000003,151.708,25.5,3350.9619999999995,754.0779999999999,352.49800000000005,4.462000000000001,2925.36,3863.913,950.742
999,Kentucky,Bell County,27469,13385,14084,82.40699999999998,25958.205,906.477,27.469,54.938,0.0,21558,23558,2343,14754,1133,7559,1859.5140000000001,1436.21,1693.2159999999997,1035.5829999999999,1534.477,5729.722,1179.204,7.559000000000001,219.21099999999998,196.53400000000002,219.21099999999998,20.6,5880.901999999999,1277.471,385.50899999999996,7.559000000000001,10438.22,13542.216999999999,2472.21
1000,Kentucky,Boone County,127682,63122,64560,5234.9619999999995,112870.888,3830.46,127.682,2936.6859999999997,0.0,90254,72731,2787,33553,1007,64527,25423.638,8517.563999999998,17938.506,4323.309,8259.456,54718.89599999999,5226.687,516.216,580.743,580.743,2839.1880000000006,24.0,55235.111999999994,6775.335,2452.026,64.527,9703.832,13534.292,6256.418000000001
1001,Kentucky,Bourbon County,20017,9706,10311,1341.139,17054.484,1441.224,0.0,60.050999999999995,0.0,14754,47886,5525,25994,1534,9357,2750.958,1890.114,2095.968,1150.911,1469.049,7438.815,898.2719999999999,46.785,215.21099999999998,196.497,561.42,22.7,7242.318,1394.1930000000002,683.0609999999999,37.428000000000004,3322.822,4804.08,1381.1730000000002
1002,Kentucky,Boyd County,48486,24180,24306,824.262,45237.437999999995,1163.664,48.486000000000004,145.458,0.0,37927,45543,2616,26420,2990,18235,6619.305,3264.065,4321.695,1622.915,2425.255,15098.58,1987.615,54.705,619.99,200.585,273.525,21.6,14496.825,2808.19,875.28,54.705,9357.798,13333.65,4509.198
1003,Kentucky,Boyle County,29773,14883,14890,952.7360000000001,25575.007,2113.883,59.54600000000001,238.18400000000003,0.0,23299,43076,3260,23822,1373,12386,4087.38,2241.866,2514.358,928.95,2601.06,9958.344000000001,1312.9160000000002,12.386000000000001,470.66799999999995,111.47399999999999,507.82599999999996,20.5,9871.642,1808.356,693.6159999999999,24.772000000000002,4614.815,5567.5509999999995,1458.8770000000002
1004,Kentucky,Bracken County,8330,4186,4144,133.28,8030.12,0.0,16.66,41.65,0.0,6226,40458,3488,22433,1774,3498,944.46,570.174,706.5959999999999,559.68,713.592,2871.8579999999997,381.28200000000004,3.498,83.95199999999998,17.49,139.92,35.6,2672.472,573.672,248.358,3.498,1782.62,2182.46,633.08
1005,Kentucky,Breathitt County,13276,6675,6601,119.484,12877.72,132.76,26.552000000000003,26.552000000000003,0.0,10462,25861,2129,16875,1305,4012,1199.588,958.8679999999999,926.7720000000002,445.332,481.44,3181.5159999999996,453.35600000000005,24.072,120.36,188.56400000000002,40.12,27.7,2635.884,1043.12,324.972,8.024000000000001,4779.36,6412.307999999999,1579.844
1006,Kentucky,Breckinridge County,19991,10028,9963,259.883,18931.477,339.847,19.991,79.964,0.0,15309,44057,4356,20735,969,7757,2102.147,1225.606,1411.774,1202.335,1822.895,5848.778,1233.363,85.32700000000001,155.14,93.084,341.30800000000005,31.6,5941.861999999999,1171.307,636.074,7.757000000000001,3538.407,4398.02,1959.1180000000002
1007,Kentucky,Bullitt County,78622,39131,39491,1415.1960000000001,74612.278,471.73199999999997,157.24400000000003,471.73199999999997,78.62200000000001,60463,59917,1921,26643,768,38391,10480.743,4990.83,10327.178999999998,4261.401,8330.847,32709.132,3839.1,38.391000000000005,268.73699999999997,383.91,1151.73,28.1,33169.824,3647.145,1535.64,76.78200000000001,8019.4439999999995,9984.993999999999,4638.698
1008,Kentucky,Butler County,12735,6405,6330,394.785,12110.985,50.94,25.47,12.735,0.0,9714,39362,2505,21787,1679,5177,1387.4360000000001,585.0010000000001,1087.17,657.4789999999999,1459.914,4271.025,528.054,15.530999999999999,31.061999999999998,103.54,227.78800000000004,26.0,3913.8119999999994,797.258,419.337,46.593,2801.7,4610.070000000001,687.69
1009,Kentucky,Caldwell County,12747,5973,6774,165.711,11612.517,866.7959999999999,0.0,0.0,0.0,9895,46182,8251,25272,2831,5330,1556.36,703.56,1129.96,623.6099999999999,1316.51,4322.629999999999,495.69000000000005,26.65,127.92,298.47999999999996,63.96,22.4,4029.4799999999996,810.16,442.3900000000001,42.64,2230.725,2855.328,879.543
1010,Kentucky,Calloway County,38616,18594,20022,1004.0160000000001,34638.552,1428.7920000000001,115.848,695.0880000000001,38.61600000000001,30271,39269,2306,21757,1085,17382,5405.802000000001,3476.4,4293.353999999999,1651.29,2555.154,13401.521999999999,1703.4360000000001,34.764,1338.414,278.112,608.37,16.6,12636.714000000002,3580.692,1112.448,52.145999999999994,8649.983999999999,9345.072,2201.112
1011,Kentucky,Campbell County,91804,45005,46799,1744.276,84826.896,2937.728,0.0,826.2360000000001,0.0,71035,57208,2586,31065,898,46154,18046.214,7061.562000000001,11907.732,3646.166,5446.1720000000005,37338.586,4200.013999999999,969.234,1430.774,553.848,1661.5439999999999,22.4,39230.9,5076.94,1800.006,46.154,13036.168,17626.368000000002,4957.416
1012,Kentucky,Carlisle County,4890,2378,2512,112.47,4616.16,78.24,29.34,9.78,0.0,3791,38860,3262,24015,2372,1978,551.862,411.42400000000004,458.89599999999996,209.668,348.12800000000004,1669.432,160.218,0.0,1.9780000000000002,41.538000000000004,106.81200000000001,26.2,1532.95,328.348,114.72399999999999,3.9560000000000004,845.97,1491.45,342.3
1013,Kentucky,Carroll County,10695,5467,5228,705.87,9529.244999999999,267.375,10.695,32.085,0.0,7697,43345,3306,22296,1527,4460,896.46,758.2,990.12,597.64,1222.04,3585.84,575.34,0.0,120.42,35.68,138.26,18.5,3822.22,472.76,160.56,8.92,2962.515,4791.36,1101.585
1014,Kentucky,Carter County,27385,13462,13923,246.465,26508.68,219.08,109.54,27.385,0.0,21136,35095,2851,18477,1044,9584,2357.664,1907.2159999999997,2539.76,1284.256,1495.104,7628.863999999999,1207.5839999999998,19.168000000000003,402.528,76.67200000000001,249.18400000000003,30.3,7226.336000000001,1725.12,622.96,9.584000000000001,5887.775,7749.955,2738.5
1015,Kentucky,Casey County,15805,7785,8020,442.54,15014.75,94.83,47.415,47.415,0.0,12096,33031,2686,18319,1410,5769,1615.32,859.581,1148.031,807.66,1338.408,4626.738,715.3560000000001,11.538,40.382999999999996,86.535,288.45,28.9,4280.598,998.0369999999999,473.05799999999994,17.307000000000002,4204.13,5263.065,1185.375
1016,Kentucky,Christian County,72438,38426,34012,5432.85,48026.39399999999,14777.351999999999,362.19,941.6940000000001,217.31399999999996,51551,41849,1312,21393,1009,24118,6704.804,4920.071999999999,5354.196,2050.03,5088.898,18860.276,2074.1479999999997,120.59,2146.502,458.24199999999996,458.24199999999996,17.3,18257.326,4244.768,1591.7879999999998,48.236000000000004,14270.285999999998,18037.061999999998,5795.04
1017,Kentucky,Clark County,35757,17426,18331,965.4390000000001,32360.085,1787.85,35.757000000000005,178.785,0.0,27311,51547,2891,26219,1232,15907,5312.937999999999,2386.05,3817.68,1717.9560000000001,2672.376,13107.368,1558.886,15.907,286.326,349.954,556.745,23.1,12661.972,2449.6780000000003,779.443,15.907,5363.55,7580.484,2395.719
1018,Kentucky,Clay County,20866,11054,9812,521.65,19321.915999999997,688.578,62.598,0.0,20.866,16297,24596,2434,15388,1198,5762,1428.976,1221.5439999999999,1423.214,662.63,1031.398,4430.978,921.92,5.7620000000000005,149.812,121.00200000000001,132.52599999999998,29.5,4263.88,1302.2120000000002,184.38400000000001,17.285999999999998,8242.07,10892.052,1898.806
1019,Kentucky,Clinton County,10208,5119,5089,285.82399999999996,9809.887999999999,51.04,0.0,20.416,0.0,7778,31130,2604,19325,2350,3830,965.16,746.85,762.17,386.83,972.82,3190.39,467.26,19.15,11.49,53.62,91.92,18.4,2864.84,693.23,264.27,7.66,2041.6,2347.84,755.3919999999999
1020,Kentucky,Crittenden County,9154,4627,4527,91.54,8824.456,119.00200000000001,0.0,0.0,0.0,7000,41114,2805,22765,2086,3690,1044.27,645.75,675.27,527.67,797.04,2874.51,479.7,29.52,103.32,55.35,143.91,24.5,2619.9,697.41,365.31,3.69,1620.2579999999998,2325.116,402.77600000000007
1021,Kentucky,Cumberland County,6744,3372,3372,26.976000000000003,6271.92,202.32,0.0,20.232,0.0,5249,35449,3082,18669,2132,2401,833.1470000000002,355.348,545.0269999999999,237.699,429.77899999999994,1985.6270000000002,204.085,0.0,4.8020000000000005,24.01,184.877,19.9,1822.3590000000002,448.98699999999997,129.65400000000002,0.0,1396.0079999999998,1200.432,343.94399999999996
1022,Kentucky,Daviess County,99258,48300,50958,2878.482,88240.36200000001,4367.352,198.51600000000002,1290.354,0.0,73475,48371,1723,26501,840,44736,13376.063999999998,8052.48,10647.168,4026.24,8634.048,38830.848,3534.1440000000002,223.68,939.456,492.09600000000006,671.04,19.2,37309.824,5234.111999999999,2102.592,89.47200000000001,15682.764000000001,22134.534,5955.48
1023,Kentucky,Edmonson County,12063,6049,6014,108.56700000000001,11520.165,193.00799999999998,36.189,12.062999999999999,0.0,9694,41114,4167,21851,1868,4640,1201.76,979.04,1006.88,709.92,747.04,3735.2,635.68,0.0,97.44,92.8,74.24,29.8,3484.64,923.36,222.72,9.28,2412.6,3112.2540000000004,1121.8590000000002
1024,Kentucky,Elliott County,7533,4302,3231,22.599,7239.213,263.655,7.533,0.0,0.0,6116,29043,3764,13436,3271,1790,381.27,347.26,350.84,486.88,223.75,1455.27,220.17,7.16,34.01,17.9,57.28,39.0,1213.62,350.84,200.48,26.85,2591.352,3427.515,376.65
1025,Kentucky,Estill County,14382,7081,7301,43.145999999999994,14036.832,14.382,57.528,0.0,0.0,11279,30692,2809,17728,1175,5015,1228.675,777.325,942.82,631.89,1429.275,3971.88,792.37,0.0,40.12,55.165,160.48,33.4,3966.865,762.28,260.78,20.06,4372.128,5637.744000000001,1783.3680000000002
1026,Kentucky,Fayette County,315109,154530,160579,22057.63,226248.262,45060.587,630.2180000000001,11343.924,0.0,230651,53013,1131,31653,485,162280,69618.12,29372.68,37162.12,9736.8,16390.28,127714.36,15092.04,3245.6,6166.64,3083.32,7140.32,20.9,128688.04,25153.4,8114.0,162.28,58610.274000000005,72159.961,19221.648999999998
1027,Kentucky,Fleming County,14515,7155,7360,174.18,13948.915,246.755,0.0,14.515,0.0,10949,41095,3661,23351,2235,5824,1642.368,698.88,1345.344,1048.32,1089.088,4694.143999999999,797.888,17.472,104.83200000000001,40.768,168.896,29.4,4298.112,995.9040000000001,529.984,0.0,2830.425,3875.505,1378.925
1028,Kentucky,Floyd County,37447,18314,19133,262.12899999999996,36435.931000000004,337.023,37.447,112.34100000000001,0.0,29232,31196,1812,18366,1250,11130,3283.35,2125.8300000000004,3038.49,1224.3,1469.16,9850.05,868.14,22.26,111.3,55.65,233.73,23.0,7835.520000000001,2493.12,790.23,0.0,11496.229,16102.21,4343.852
1029,Kentucky,Franklin County,49969,24502,25467,1499.07,40924.611000000004,4896.962,149.90699999999998,899.442,0.0,38362,53539,1867,28001,933,23685,8858.19,3505.38,6015.99,1942.1699999999996,3363.27,19942.77,2534.2949999999996,71.055,450.015,71.055,615.81,19.0,15111.03,7342.35,1184.25,23.685,6545.939,9693.985999999999,3597.768
1030,Kentucky,Fulton County,6259,3094,3165,43.812999999999995,4456.408,1527.1959999999997,6.259000000000001,12.518000000000002,0.0,4891,28274,4692,18111,1764,2287,683.813,587.759,407.086,185.247,423.095,1763.2769999999998,242.422,20.583000000000002,38.879,73.18400000000001,148.655,21.9,1648.927,413.94700000000006,212.69100000000003,11.435,1583.527,2315.83,475.68399999999997
1031,Kentucky,Gallatin County,8652,4420,4232,449.904,7899.276,129.78,0.0,8.652000000000001,0.0,6308,50250,4645,22508,1388,3728,753.0559999999999,682.224,1010.288,484.64,797.7919999999999,2974.9439999999995,503.28,7.456,70.832,22.368,149.12,29.4,2900.3839999999996,592.7520000000001,223.68,11.184,1159.368,1721.7479999999998,519.12
1032,Kentucky,Garrard County,17226,8442,8784,378.97200000000004,16244.118,155.034,34.452000000000005,17.226000000000003,0.0,13241,47906,3898,24874,1705,7339,2194.361,1306.342,1511.8340000000003,1188.918,1130.2060000000001,5893.217,873.341,7.339000000000001,29.356000000000005,124.76299999999999,418.32300000000004,34.0,5592.318,1005.4429999999999,733.9,7.339000000000001,3135.132,4582.116,1533.114
1033,Kentucky,Grant County,24800,12266,12534,669.6,23287.2,223.2,24.8,24.8,0.0,17860,43881,2887,20892,1342,10421,2136.305,1761.149,2667.7760000000003,1156.731,2709.46,8368.063,1552.729,10.421000000000001,145.894,41.684000000000005,312.63,30.2,8816.166,1198.415,406.41900000000004,0.0,5332.0,8605.6,1215.2
1034,Kentucky,Graves County,37259,18276,18983,2272.799,32452.589,1676.655,74.518,186.295,74.518,27370,40369,1825,22112,1341,15661,4338.097,3226.166,3320.132,1675.7269999999999,3085.217,13625.07,1127.5919999999999,46.983000000000004,140.94899999999998,250.57600000000002,469.83,22.7,12121.614000000001,2364.811,1174.575,0.0,7153.727999999999,9314.75,2868.9429999999998
1035,Kentucky,Grayson County,26129,13079,13050,339.677,24900.936999999998,339.677,104.516,52.258,0.0,19670,35944,2362,19520,1126,10491,2727.66,1626.105,1993.29,1531.6860000000001,2612.259,8434.764000000001,1479.231,10.491000000000001,94.419,209.82,262.275,28.2,8203.962000000001,1405.7939999999999,860.262,20.982000000000003,6715.152999999999,9667.73,1672.256
